Id,Label,Position,Intensity,Width
0,6.0359,6.035850274864113,8271164.228659916,2.765556136871085
1,4.8739,4.873948228348285,12022871.15479975,3.0136668850542745
2,3.3247,3.324726305646513,1503146.1851276022,2.843691686558625
3,3.3169,3.316890059703922,1742989.9220209147,2.937014698947878
4,3.3143,3.314326259988172,1739110.9863037576,3.5391140002117796
5,3.3097,3.3097424516551093,2166155.345388036,3.4071255194497168
6,3.3073,3.307325742440476,4409153.601733785,5.085234960219774
7,3.3054,3.3054077680508946,5521052.696765879,2.8898630605963382
8,3.3032,3.3031615796711105,3827388.6404376915,2.8970087023145967
9,3.3009,3.3009051664756774,1886570.3743742497,3.3606074563915613
10,2.4264,2.4264451069087185,1238694.1307636553,2.251919611229675
11,2.4207,2.420676104182421,1327922.2851704762,2.148684215102281
12,2.4075,2.407454356120535,1602886.524844349,2.3275273366971456
13,2.4055,2.4054817568882783,1706117.862200377,2.5879424921043355
14,2.4016,2.4016148763663105,1648740.1128167799,2.4602664583102225
15,2.3997,2.3997369848680172,1718073.9929202064,2.4991206001744595
16,2.3865,2.386491502324407,1544653.9082294044,2.1501340855629385
17,2.3806,2.3806473396905012,1461382.5552827856,2.2466970992165014
18,2.0988,2.098836600029196,1195661.9220483846,3.322917310659163
19,2.0946,2.0945635900841943,1478104.324499398,3.8052463556452176
20,2.0920,2.092033046456807,1432505.1066025079,3.736657531537983
21,2.0877,2.087653829875973,1325542.2042883981,3.280334284574969
22,2.0778,2.0778300122743074,1047401.0802260472,3.538931582487321
23,2.0736,2.073558399838743,1308791.9889493417,3.648415829391839
24,2.0710,2.0710161605359145,1195587.1025330445,4.008330058425712
25,2.0666,2.0666406846925294,1172027.530378897,3.275797038678507
26,2.0375,2.037471248513589,743108.9001425145,2.8263644268984285
27,2.0318,2.031808730501678,966143.2195863975,3.6603271176810748
28,2.0275,2.0275318063779926,1320768.6502933388,2.8478460640832965
29,2.0221,2.022122258625254,1025880.108992866,4.519555129321929
30,2.0175,2.0174950776447513,1416428.154775847,2.536802438447944
31,2.0126,2.012604626285665,1002722.9716824163,7.561763566040128
32,2.0117,2.011735023307201,1053289.5670990015,3.3783835577732
33,2.0074,2.0074367697909814,1432791.160235519,2.7253584008177443
34,2.0030,2.0030209092554694,1023664.0678246163,4.232132334703162
35,2.0022,2.0021810046054416,1037069.6439207852,4.274717403864587
36,1.9977,1.9976617891217083,687012.2653926506,2.5987630801609742
37,1.8734,1.8733883808283163,1417181.3067414816,4.081124754070291
38,1.8679,1.867859550212297,1495753.1124641998,4.308087657577401
39,1.8631,1.863092335369102,805421.8829401406,3.2639721050221118
40,1.8597,1.8597032457438798,612403.8340376449,3.4088862925637233
41,1.8542,1.8542067591938094,1395795.3036081786,4.423349571367832
42,1.8491,1.8491181805907837,1742402.1328611018,3.75749135960397
43,1.8448,1.844789871648159,988533.6136545088,2.6946819824849095
44,1.8358,1.8358378759664342,1376152.0863690954,3.0000048177001424
45,1.8284,1.8284127230811016,1439984.6414963503,4.132206718908712
46,1.8223,1.8223338203798927,860127.6825865116,3.063398090903059
47,1.8172,1.8172423887189477,1209899.2960092803,3.1628257985836608
48,1.8099,1.8099499907841927,1515330.2169021775,5.06119992488999
49,1.8033,1.8033243712107545,960363.9804691356,3.026044153446845
50,1.7859,1.7859350245177874,686347.3260000761,3.3383508913661055
51,1.7818,1.781786083065515,1523919.9772994365,3.7503691175364637
52,1.7767,1.7767280770989584,1580860.5070355365,3.6991346584934868
53,1.7719,1.7719232777092395,693744.3443998173,3.221334008726266
54,1.7674,1.767381947089374,765089.9572851232,3.234231840058376
55,1.7629,1.7628673212956496,1521466.994156231,4.491046354205856
56,1.7576,1.7575896486683686,1625466.4028126283,3.7575984099488013
57,1.7527,1.75270535644285,644113.8788738404,2.996193653068648
58,1.5277,1.5277219839671605,928435.4688101701,4.325781296391332
59,1.5189,1.5189415061783267,952281.4787682045,5.978424367147277
60,1.5107,1.510683639147722,1146709.9411012307,6.02946267023004
61,1.5093,1.509262672859477,1175077.994021957,5.6788733497771515
62,1.5044,1.50440290596649,733273.2077031935,10.727212913474432
63,1.5018,1.501767647143994,1285679.8863810825,3.051534531779391
64,1.4956,1.4955967850903773,622317.0842285636,4.385820326275632
65,1.4927,1.4926813477791334,1084242.5813523321,3.1017007537603747
66,1.4894,1.4893765295184798,1081234.5153178282,4.866212845349496
67,1.4858,1.4857674826028209,1091700.6065035677,3.0377723934027396
68,1.4823,1.482287000238885,967583.5748286886,3.9868993896290115
69,1.4730,1.473000519335566,1427574.4922634745,4.030565131324574
70,1.4700,1.4699845364355923,788229.5007700182,3.315691254157537
71,1.4660,1.4660436873213003,1302991.2117423145,4.187633720000168
72,1.4630,1.463032079604271,609585.4637590209,3.4156579998515677
73,1.4537,1.4537090691973371,831218.7689550237,2.3039081363332836
74,1.4467,1.446675385573403,786553.1672000242,2.30978382165713
75,1.4046,1.4046314811349712,1403447.0014588735,2.838180500203527
76,1.3948,1.3947945919320206,1494076.751250679,3.0501539376058844
77,1.3887,1.3886802338160502,2490585.594955253,3.0940393969878404
78,1.3823,1.3822842686063486,31934730.344151784,2.3801408184620407
79,1.3731,1.3730696328370517,905567.8852260371,2.7035938628560423
80,1.3631,1.3630867193857965,726849.3242476236,2.816873271876866
81,1.1777,1.1776776116970058,2135621.3642233876,4.880050909835511
82,1.1719,1.171905044614479,18033422.83583488,2.2529854790259147
83,1.1614,1.1614292633017915,17238917.55107173,2.153454684224701
84,1.1543,1.154261617747462,2045556.8511167753,3.0421784796623306
85,1.1401,1.1400631060726278,875895.5115384447,2.408120061679198
86,1.1360,1.1359889700602281,927880.8147562591,2.4219634029644723
87,1.1196,1.1195543476856074,942625.7149549626,2.6058848983587373
88,1.1150,1.114964442628048,919441.3259918188,2.5935385852467863
89,1.1010,1.1009947884102933,1530192.706471329,3.260527815044797
90,1.0975,1.0975125213466514,1277313.9323681188,3.773611458669937
91,1.0961,1.0961257485744265,1476497.9703466299,3.2146634796677507
92,1.0838,1.0838223921624608,1316500.6591456071,3.6028979891049735
93,1.0786,1.0785786798418815,1413981.5117329226,3.328872071264314
94,1.0024,1.0024310150962803,16350181.2209912,2.407830293262732
95,0.9933,0.993285368516878,15579716.950941851,2.426704751737684
96,0.0006,0.0005882192153663212,2157627.716042864,1.794800383425485
